IndicatorNameRu;CountryNameRu;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969;1968;1967;1966;1965;1964;1963;1962;1961;1960;CountryName;CountryCode;IndicatorName;IndicatorCode
Население, всего;Корейская Народно-Демократическая Республика;;2,515532E+07;2,502677E+07;2,48957E+07;2,476335E+07;2,463136E+07;2,450051E+07;2,437181E+07;2,424383E+07;2,411194E+07;2,39699E+07;2,381332E+07;2,36393E+07;2,344917E+07;2,324805E+07;2,304344E+07;2,284022E+07;2,264175E+07;2,244499E+07;2,224083E+07;2,201651E+07;2,176367E+07;2,147854E+07;2,116623E+07;2,083808E+07;2,051021E+07;2,019435E+07;1,989539E+07;1,961051E+07;1,933455E+07;1,905899E+07;1,87781E+07;1,8488E+07;1,819188E+07;1,789924E+07;1,762334E+07;1,737217E+07;1,715132E+07;1,695362E+07;1,675883E+07;1,653903E+07;1,627474E+07;1,596013E+07;1,5603E+07;1,521462E+07;1,481236E+07;1,44104E+07;1,400917E+07;1,360861E+07;1,322183E+07;1,286468E+07;1,254752E+07;1,228242E+07;1,206547E+07;1,187172E+07;1,166559E+07;1,142418E+07;Korea, Dem. People?s Rep.;PRK;Population, total;SP.POP.TOTL
Население, всего;Косово;;1797151;1812771;1818117;1805200;1790957;1775680;1761474;1747383;1733404;1719536;1705780;1704622;1703466;1702310;1701154;1700000;1762000;1966000;2086000;2059000;2029000;1997000;1965000;1932000;1898000;1862000;1827000;1791000;1753000;1717000;1682000;1647000;1614000;1582000;1552000;1521000;1491000;1460000;1430000;1400000;1369000;1339000;1308000;1278000;1247000;1219000;1191000;1163000;1135000;1106000;1078000;1050000;1022000;994000;966000;947000;Kosovo;KSV;Population, total;SP.POP.TOTL
Население, всего;Коста-Рика;;4807850;4757606;4706433;4654148;4600487;4545273;4488261;4429506;4369465;4308790;4247843;4187039;4125970;4063208;3996800;3925450;3848725;3767369;3682725;3596733;3510925;3425692;3341005;3257463;3175654;3095994;3018953;2944560;2872214;2800986;2730231;2659772;2589932;2521163;2454127;2389309;2326708;2266153;2207727;2151492;2097410;2045580;1995744;1947048;1898366;1848873;1798315;1746870;1694711;1642189;1589625;1537035;1484512;1432583;1381920;1333042;Costa Rica;CRI;Population, total;SP.POP.TOTL
Население, всего;Кот-д'Ивуар;;2,270156E+07;2,215711E+07;2,162249E+07;2,110264E+07;2,060417E+07;2,013171E+07;1,968491E+07;1,926165E+07;1,886217E+07;1,848639E+07;1,81327E+07;1,780252E+07;1,749154E+07;1,718542E+07;1,686538E+07;1,651795E+07;1,613782E+07;1,572848E+07;1,529639E+07;1,485219E+07;1,440434E+07;1,395378E+07;1,34997E+07;1,304691E+07;1,260097E+07;1,216591E+07;1,17447E+07;1,133712E+07;1,093999E+07;1,054815E+07;1,015803E+07;9769105;9383289;9002400;8629121;8265549;7912390;7569558;7237451;6916302;6606395;6307936;6021405;5747633;5487594;5241914;5010962;4794399;4591238;4400054;4219739;4049675;3889859;3740503;3602075;3474724;Cote d'Ivoire;CIV;Population, total;SP.POP.TOTL
Население, всего;Куба;;1,138956E+07;1,137911E+07;1,136251E+07;1,134263E+07;1,132357E+07;1,130813E+07;1,129744E+07;1,129024E+07;1,128404E+07;1,12752E+07;1,126105E+07;1,124068E+07;1,121484E+07;1,118454E+07;1,115147E+07;1,111679E+07;1,108051E+07;1,104189E+07;1,100043E+07;1,095537E+07;1,090605E+07;1,085344E+07;1,079756E+07;1,073578E+07;1,066458E+07;1,058208E+07;1,048611E+07;1,037908E+07;1,026928E+07;1,0168E+07;1,008299E+07;1,001706E+07;9966733;9925618;9884219;9835177;9777287;9711393;9634677;9544268;9438445;9315371;9176051;9025299;8869961;8715123;8563191;8413329;8263547;8110428;7951928;7787149;7618359;7450404;7289828;7141129;Cuba;CUB;Population, total;SP.POP.TOTL
Население, всего;Кувейт;;3892115;3753121;3593689;3419581;3239181;3059473;2881243;2705290;2538591;2389498;2263604;2166344;2095993;2042215;1990022;1929470;1853152;1766247;1686256;1637906;1637031;;;;2007110;2058832;2054443;2002645;1917950;1823201;1735320;1657920;1586205;1518855;1452383;1384342;1315428;1247597;1180939;1115463;1051187;988267;926817;866747;807900;750184;693876;639170;585831;533521;482173;431366;381665;335161;294639;261962;Kuwait;KWT;Population, total;SP.POP.TOTL
Население, всего;Кыргызская Республика;;5957000;5835500;5719600;5607200;5514600;5447900;5383300;5318700;5268400;5218400;5162600;5104700;5043300;4990700;4945100;4898400;4840400;4769000;4696400;4628400;4560400;4515100;4516700;4515400;4463600;4391200;4307500;4218400;4144600;4066500;3990300;3916400;3838300;3759300;3685800;3617400;3552000;3487100;3423900;3358700;3292400;3223900;3153800;3088200;3022300;2959900;2894800;2818300;2736500;2655300;2573300;2495300;2413700;2333400;2255900;2172300;Kyrgyz Republic;KGZ;Population, total;SP.POP.TOTL
Население, всего;Кюрасао;;158040;155909;153822;152088;150831;148703;146833;145880;144056;141239;137658;134192;131897;129205;129047;133860;139428;144472;146956;146306;145139;144630;144299;143912;144403;145400;146937;149254;151456;152662;152711;151940;151159;150101;148629;148041;147851;148341;149459;149399;149129;148351;146912;147710;147389;144739;142581;140298;138140;136682;135266;133148;130860;128414;126125;124826;Curacao;CUW;Population, total;SP.POP.TOTL
Население, всего;Лаос;;6802023;6689300;6579985;6473050;6366909;6260544;6153153;6045439;5939634;5838837;5745012;5658894;5579003;5502340;5424701;5342879;5256207;5165072;5068658;4966303;4857774;4742685;4621685;4496971;4371549;4247839;4126935;4009121;3895066;3785230;3680145;3579370;3483492;3395113;3317570;3252701;3202270;3164146;3131492;3094940;3047864;2987544;2916148;2837967;2759634;2686025;2618246;2554843;2495093;2437527;2381063;2325742;2272078;2219964;2169287;2119944;Lao PDR;LAO;Population, total;SP.POP.TOTL
Население, всего;Латвия;;1978440;1993782;2012647;2034319;2059709;2097555;2141669;2177322;2200325;2218357;2238799;2263122;2287955;2310173;2337170;2367550;2390482;2410019;2432851;2457222;2485056;2520742;2563290;2614338;2650581;2663151;2666955;2653434;2626583;2599892;2578873;2562047;2546011;2531080;2519421;2511701;2505953;2497921;2485073;2470989;2456130;2437186;2415819;2395674;2376389;2359164;2343173;2323619;2301220;2283217;2265919;2240623;2210919;2181586;2152681;2120979;Latvia;LVA;Population, total;SP.POP.TOTL
Население, всего;Лесото;;2135022;2109197;2083061;2057331;2032950;2010586;1990413;1972194;1955656;1940345;1925844;1912042;1898778;1885488;1871489;1856225;1839631;1821632;1801695;1779201;1753824;1725118;1693459;1660360;1627900;1597534;1569936;1544580;1520244;1495101;1467856;1438248;1406818;1374044;1340694;1307403;1274216;1241159;1208836;1177975;1149090;1122484;1098033;1075281;1053524;1032240;1011308;990869;970972;951736;933251;915473;898342;881910;866253;851412;Lesotho;LSO;Population, total;SP.POP.TOTL
Население, всего;Либерия;;4503438;4396554;4293692;4190155;4079574;3957990;3821498;3672782;3522337;3384804;3269786;3184643;3124222;3070673;2998770;2891968;2741755;2558085;2365290;2197801;2079921;2019148;2006349;2028672;2066060;2102877;2137018;2170426;2196204;2206867;2197442;2163835;2107523;2036325;1961795;1892529;1830963;1775200;1724313;1676016;1628656;1582584;1538882;1497356;1457714;1419728;1383305;1348448;1315119;1283304;1252968;1224094;1196588;1170267;1144896;1120314;Liberia;LBR;Population, total;SP.POP.TOTL
Население, всего;Ливан;;5850743;5612096;5286990;4924257;4591698;4337156;4181742;4109389;4085426;4057041;3986865;3863271;3701464;3522842;3359875;3235380;3156661;3113960;3092684;3070974;3033406;2974647;2900862;2821868;2752473;2703019;2676615;2668593;2672182;2677290;2676593;2667229;2651295;2632281;2615753;2605294;2602573;2604875;2606224;2598362;2575693;2535503;2480426;2416743;2353569;2297403;2250609;2210965;2174850;2136640;2092354;2041212;1984982;1925276;1864605;1804927;Lebanon;LBN;Population, total;SP.POP.TOTL
Население, всего;Ливия;;6278438;6258984;6265987;6283403;6288652;6265697;6208680;6123022;6017794;5907149;5801543;5703224;5609166;5518341;5428303;5337264;5245414;5153764;5062160;4970391;4878202;4785488;4691934;4596811;4499210;4398419;4294547;4187631;4076888;3961363;3840635;3714264;3583183;3450078;3318560;3191304;3069540;2952877;2840378;2730373;2621730;2514373;2409101;2306668;2208125;2114264;2025282;1941056;1861661;1787080;1717255;1652294;1592111;1536196;1483856;1434576;Libya;LBY;Population, total;SP.POP.TOTL
Население, всего;Литва;;2910199;2932367;2957689;2987773;3028115;3097282;3162916;3198231;3231294;3269909;3322528;3377075;3415213;3443067;3470818;3499536;3524238;3549331;3575137;3601613;3629102;3657144;3682613;3700114;3704134;3697838;3684255;3655049;3616367;3578914;3544543;3514205;3485192;3457179;3432947;3413202;3397842;3379514;3355036;3328664;3301652;3273894;3244438;3213622;3179041;3139689;3107321;3078850;3044400;3008050;2971450;2935200;2898950;2863350;2823550;2778550;Lithuania;LTU;Population, total;SP.POP.TOTL
Население, всего;Лихтенштейн;;37531;37286;37040;36791;36537;36276;36004;35721;35431;35141;34852;34569;34290;33995;33663;33282;32843;32357;31842;31327;30833;30365;29921;29503;29111;28745;28405;28091;27799;27523;27259;27009;26768;26514;26221;25869;25447;24963;24444;23926;23435;22984;22562;22153;21726;21266;20765;20235;19691;19156;18647;18170;17722;17298;16894;16504;Liechtenstein;LIE;Population, total;SP.POP.TOTL
Население, всего;Люксембург;;569676;556319;543360;530946;518347;506953;497783;488650;479993;472637;465158;458095;451630;446175;441525;436300;430475;424700;419450;414225;408625;402925;397475;392175;387000;381850;377100;373450;370750;368355;366706;365998;365622;365525;365225;364150;362856;362007;361358;360731;358950;355050;350450;346600;342421;339171;337500;335850;334995;333895;331500;327750;324100;320750;316845;313970;Luxembourg;LUX;Population, total;SP.POP.TOTL
Население, всего;Маврикий;;1262605;1260934;1258653;1255882;1252404;1250400;1247429;1244121;1239630;1233996;1228254;1221003;1213370;1204621;1196287;1186873;1175267;1160421;1148284;1133996;1122457;1112846;1097374;1084441;1070266;1058775;1051260;1043239;1036082;1028360;1020528;1012221;1001691;992521;980462;966039;949888;933499;921379;906507;892000;878042;864819;852053;839230;826000;812405;798413;783917;768813;753000;736381;718861;700349;680757;659351;Mauritius;MUS;Population, total;SP.POP.TOTL
Население, всего;Мавритания;;4067564;3969625;3872684;3777067;3683221;3591400;3501927;3414552;3328285;3241762;3154087;3064882;2974686;2884672;2796502;2711421;2629806;2551429;2476188;2403779;2333966;2266745;2202201;2140250;2080782;2023665;1968870;1916240;1865356;1815692;1766855;1718641;1671080;1624310;1578585;1534085;1490811;1448664;1407621;1367640;1328687;1290755;1253839;1217912;1182945;1148908;1115790;1083586;1052285;1021880;992368;963746;936014;909172;883223;858170;Mauritania;MRT;Population, total;SP.POP.TOTL
Население, всего;Мадагаскар;;2,423539E+07;2,357171E+07;2,292456E+07;2,229372E+07;2,167887E+07;2,107953E+07;2,049571E+07;1,99268E+07;1,937103E+07;1,882613E+07;1,829039E+07;1,776337E+07;1,724528E+07;1,673603E+07;1,623577E+07;1,574481E+07;1,526282E+07;1,479025E+07;1,432924E+07;1,388265E+07;1,345253E+07;1,303975E+07;1,264386E+07;1,22639E+07;1,189827E+07;1,154578E+07;1,120555E+07;1,087776E+07;1,056349E+07;1,026437E+07;9981113;9714342;9462343;9220693;8983494;8746516;8507958;8268902;8031589;7799642;7575757;7360271;7152391;6952383;6760352;6576301;6400454;6232704;6072270;5918060;5769219;5625401;5486593;5352674;5223621;5099371;Madagascar;MDG;Population, total;SP.POP.TOTL
Население, всего;Макао, Китай;;587606;577914;568056;557763;546682;534626;521405;507274;493022;479728;468149;458579;450754;444178;438088;431907;425448;418810;412031;405231;398459;391783;385041;377799;369484;359735;348467;335952;322655;309226;296222;283672;271674;260921;252258;246236;243073;242458;243729;245915;248213;250550;252845;254282;253881;250997;245310;237129;227258;216873;206910;197523;188703;181025;175135;171456;Macao SAR, China;MAC;Population, total;SP.POP.TOTL
Население, всего;Малави;;1,721523E+07;1,669525E+07;1,619013E+07;1,570044E+07;1,522681E+07;1,476982E+07;1,432906E+07;1,390467E+07;1,349838E+07;1,311238E+07;1,274785E+07;1,240762E+07;1,209048E+07;1,178873E+07;1,149182E+07;1,119323E+07;1,088254E+07;1,056355E+07;1,026042E+07;1,000677E+07;9822812;9725612;9697635;9682918;9604199;9408998;9073088;8620942;8108484;7617137;7205635;6892527;6659453;6483571;6327344;6163225;5986639;5807170;5627788;5454839;5292816;5141138;4996861;4859569;4728693;4603739;4484456;4370664;4262013;4158132;4058680;3963424;3872124;3784444;3700032;3618604;Malawi;MWI;Population, total;SP.POP.TOTL
Население, всего;Малайзия;;3,033101E+07;2,9902E+07;2,946537E+07;2,902194E+07;2,857297E+07;2,81195E+07;2,766102E+07;2,719742E+07;2,673061E+07;2,626305E+07;2,579612E+07;2,533203E+07;2,486942E+07;2,440198E+07;2,392096E+07;2,342075E+07;2,289858E+07;2,235813E+07;2,180812E+07;2,126088E+07;2,072537E+07;2,020599E+07;1,970076E+07;1,92047E+07;1,870984E+07;1,82111E+07;1,770706E+07;1,720203E+07;1,67035E+07;1,622177E+07;1,576434E+07;1,533337E+07;1,492698E+07;1,454359E+07;1,418009E+07;1,383374E+07;1,350443E+07;1,31917E+07;1,289172E+07;1,259966E+07;1,231178E+07;1,202593E+07;1,174185E+07;1,146008E+07;1,118208E+07;1,090863E+07;1,064035E+07;1,037588E+07;1,011192E+07;9844116;9569784;9287442;8999247;8710678;8429369;8160975;Malaysia;MYS;Population, total;SP.POP.TOTL
Население, всего;Мали;;1,759969E+07;1,708602E+07;1,65921E+07;1,611233E+07;1,563912E+07;1,516729E+07;1,469457E+07;1,42234E+07;1,375923E+07;1,330994E+07;1,288138E+07;1,247486E+07;1,208887E+07;1,172302E+07;1,137609E+07;1,104693E+07;1,073654E+07;1,044482E+07;1,0168E+07;9901045;9640643;9383608;9131449;8891141;8672581;8482075;8322726;8189984;8073178;7957390;7831891;7692537;7542377;7386669;7233877;7090125;6956779;6831530;6712545;6596817;6482276;6368351;6256192;6147459;6044532;5949043;5861411;5780834;5706198;5635859;5568485;5503748;5441611;5381369;5322267;5263730;Mali;MLI;Population, total;SP.POP.TOTL
Население, всего;Мальдивы;;409163;401000;393000;385000;377000;367000;360000;362000;349000;333000;321000;312000;304000;297000;292000;286000;280000;271000;264000;262000;255000;245000;242000;234000;227000;218000;216553;209832;203059;196283;189551;182864;176258;169861;163834;158282;153285;148797;144645;140582;136434;132122;127717;123372;119315;115703;112591;109901;107488;105145;102723;100177;97556;94909;92327;89875;Maldives;MDV;Population, total;SP.POP.TOTL
Население, всего;Мальта;;431333;427364;423374;419455;416268;414508;412477;409379;406724;405308;403834;401268;398582;395969;393028;381363;379360;377516;375236;372687;370433;367941;364704;361260;357727;354170;350722;347325;344485;342121;336452;330593;330524;325898;318982;316645;313342;310182;306970;305774;304222;301996;302200;302450;302700;302650;304300;307900;311550;315200;318800;321250;322550;323900;325250;326550;Malta;MLT;Population, total;SP.POP.TOTL
Население, всего;Марокко;;3,437751E+07;3,39212E+07;3,345269E+07;3,298419E+07;3,253196E+07;3,210774E+07;3,171496E+07;3,135054E+07;3,101132E+07;3,069143E+07;3,038548E+07;3,009311E+07;2,981268E+07;2,953559E+07;2,925098E+07;2,895055E+07;2,863097E+07;2,82923E+07;2,793401E+07;2,755689E+07;2,716189E+07;2,674766E+07;2,631434E+07;2,586644E+07;2,541018E+07;2,495013E+07;2,448935E+07;2,402733E+07;2,356082E+07;2,308473E+07;2,259613E+07;2,209452E+07;2,158375E+07;2,107065E+07;2,056436E+07;2,00719E+07;1,959509E+07;1,913346E+07;1,868878E+07;1,826237E+07;1,785461E+07;1,746661E+07;1,7097E+07;1,674053E+07;1,638995E+07;1,60396E+07;1,5688E+07;1,533517E+07;1,497891E+07;1,461708E+07;1,424843E+07;1,387199E+07;1,348852E+07;1,310084E+07;1,271304E+07;1,232853E+07;Morocco;MAR;Population, total;SP.POP.TOTL
Население, всего;Маршалловы острова;;52993;52898;52786;52663;52541;52428;52321;52221;52136;52080;52058;52074;52115;52161;52184;52161;52076;51922;51697;51397;51020;50577;50052;49382;48481;47300;45813;44063;42148;40203;38334;36567;34895;33334;31895;30581;29416;28399;27470;26549;25580;24536;23440;22340;21310;20397;19622;18965;18388;17840;17283;16702;16111;15545;15052;14665;Marshall Islands;MHL;Population, total;SP.POP.TOTL
Население, всего;Мексика;;1,270172E+08;1,253858E+08;1,237401E+08;1,22071E+08;1,203653E+08;1,186175E+08;1,168156E+08;1,149728E+08;1,131394E+08;1,113829E+08;1,097479E+08;1,082578E+08;1,068884E+08;1,055783E+08;1,042396E+08;1,028086E+08;1,012666E+08;9,96323E+07;9,792582E+07;9,618171E+07;9,442694E+07;9,266366E+07;9,08871E+07;8,911004E+07;8,734721E+07;8,560941E+07;8,390164E+07;8,222315E+07;8,057106E+07;7,893944E+07;7,732264E+07;7,572121E+07;7,413338E+07;7,254799E+07;7,095074E+07;6,933098E+07;6,768854E+07;6,602561E+07;6,43377E+07;6,262009E+07;6,08724E+07;5,90905E+07;5,728336E+07;5,548012E+07;5,371955E+07;5,202986E+07;5,042313E+07;4,889361E+07;4,742955E+07;4,601096E+07;4,462304E+07;4,326427E+07;4,193988E+07;4,064959E+07;3,939412E+07;3,817411E+07;Mexico;MEX;Population, total;SP.POP.TOTL
Население, всего;Мозамбик;;2,797786E+07;2,721628E+07;2,646718E+07;2,573293E+07;2,501692E+07;2,432146E+07;2,364782E+07;2,299487E+07;2,235964E+07;2,173786E+07;2,112668E+07;2,052316E+07;1,99285E+07;1,934872E+07;1,879236E+07;1,826454E+07;1,777407E+07;1,731738E+07;1,68729E+07;1,641078E+07;1,59131E+07;1,536307E+07;1,477588E+07;1,420399E+07;1,371985E+07;1,337197E+07;1,318194E+07;1,312429E+07;1,314252E+07;1,315527E+07;1,310298E+07;1,296834E+07;1,276686E+07;1,251186E+07;1,222851E+07;1,193638E+07;1,163517E+07;1,13201E+07;1,100191E+07;1,069369E+07;1,0405E+07;1,014115E+07;9901052;9679753;9468836;9262078;9058691;8860823;8668529;8482373;8302736;8129268;7961458;7799396;7643290;7493278;Mozambique;MOZ;Population, total;SP.POP.TOTL
Население, всего;Молдова;;3554150;3556397;3558566;3559519;3559986;3562045;3565604;3570108;3576910;3585209;3595187;3603945;3612874;3623062;3631462;3639592;3647001;3652732;3654208;3667748;3675099;3691000;3701000;3706000;3704000;3696000;3681000;3660000;3633000;3602000;3570000;3536000;3500000;3464000;3429000;3396000;3366000;3339000;3312000;3284000;3251000;3215000;3174000;3131000;3088000;3044000;3002000;2960000;2918000;2873000;2825000;2774000;2721000;2664000;2605000;2544000;Moldova;MDA;Population, total;SP.POP.TOTL
Население, всего;Монако;;37731;37623;37528;37404;37189;36845;36351;35731;35046;34384;33808;33339;32960;32648;32364;32081;31795;31517;31242;30971;30700;30423;30138;29864;29626;29438;29313;29238;29169;29048;28836;28514;28098;27629;27165;26746;26391;26086;25809;25521;25201;24835;24440;24052;23722;23484;23348;23296;23297;23304;23283;23237;23169;23042;22812;22454;Monaco;MCO;Population, total;SP.POP.TOTL
Население, всего;Монголия;;2959134;2909871;2859174;2808339;2759074;2712657;2669572;2629666;2592776;2558484;2526447;2496621;2469045;2443503;2419729;2397438;2376165;2355588;2335694;2316571;2298038;2280495;2263204;2243506;2217920;2184145;2141006;2089716;2033345;1976311;1921885;1871087;1823215;1777727;1733479;1689622;1646291;1603908;1562212;1520865;1479650;1438423;1397305;1356669;1317049;1278825;1242213;1207108;1173186;1139960;1107125;1074517;1042383;1011328;982180;955514;Mongolia;MNG;Population, total;SP.POP.TOTL
Население, всего;Мьянма;;5,389715E+07;5,343716E+07;5,298383E+07;5,254384E+07;5,212541E+07;5,173301E+07;5,136972E+07;5,103001E+07;5,069882E+07;5,035556E+07;4,99847E+07;4,958275E+07;4,915196E+07;4,868995E+07;4,819568E+07;4,766979E+07;4,710692E+07;4,650958E+07;4,589599E+07;4,529089E+07;4,471093E+07;4,416411E+07;4,364231E+07;4,312626E+07;4,258803E+07;4,200731E+07;4,137964E+07;4,071117E+07;4,000537E+07;3,926914E+07;3,850882E+07;3,772458E+07;3,691798E+07;3,609891E+07;3,527991E+07;3,44707E+07;3,367584E+07;3,289574E+07;3,21307E+07;3,137931E+07;3,064064E+07;2,991683E+07;2,920969E+07;2,851729E+07;2,783665E+07;2,716604E+07;2,650425E+07;2,585325E+07;2,521838E+07;2,460686E+07;2,402364E+07;2,347116E+07;2,294729E+07;2,244669E+07;2,196159E+07;2,148642E+07;Myanmar;MMR;Population, total;SP.POP.TOTL
Население, всего;Намибия;;2458830;2402858;2346592;2291645;2240161;2193643;2152357;2115703;2083174;2053915;2027026;2002745;1980531;1957749;1931005;1897953;1857320;1809920;1758097;1705349;1654214;1605828;1559480;1513689;1466152;1415447;1360921;1303879;1247186;1194769;1149389;1112044;1081740;1056758;1034446;1012761;991365;970569;949734;928228;905647;881530;855965;829806;804309;780386;758305;737802;718622;700316;682553;665297;648668;632658;617282;602545;Namibia;NAM;Population, total;SP.POP.TOTL
Население, всего;Науру;;10222;10176;10125;10079;10043;10025;10028;10047;10075;10101;10115;10113;10096;10073;10053;10042;10044;10054;10056;10033;9970;9863;9719;9544;9354;9157;8956;8752;8550;8356;8174;8007;7855;7719;7597;7488;7393;7311;7235;7156;7070;6972;6862;6743;6619;6493;6368;6241;6102;5936;5738;5500;5231;4947;4675;4433;Nauru;NRU;Population, total;SP.POP.TOTL
Население, всего;Непал;;2,85137E+07;2,817472E+07;2,783498E+07;2,750052E+07;2,717924E+07;2,687591E+07;2,659267E+07;2,632518E+07;2,606362E+07;2,579434E+07;2,550685E+07;2,519813E+07;2,48689E+07;2,451697E+07;2,414094E+07;2,374014E+07;2,331505E+07;2,28665E+07;2,239525E+07;2,190253E+07;2,13909E+07;2,085942E+07;2,031269E+07;1,976557E+07;1,923732E+07;1,874169E+07;1,828543E+07;1,786524E+07;1,747214E+07;1,709196E+07;1,671434E+07;1,633712E+07;1,596375E+07;1,559601E+07;1,52373E+07;1,489008E+07;1,455436E+07;1,422894E+07;1,391378E+07;1,360867E+07;1,331349E+07;1,302825E+07;1,275303E+07;1,248779E+07;1,223245E+07;1,198697E+07;1,175091E+07;1,152413E+07;1,130714E+07;1,110067E+07;1,090501E+07;1,071999E+07;1,054459E+07;1,037706E+07;1,021515E+07;1,005695E+07;Nepal;NPL;Population, total;SP.POP.TOTL
Население, всего;Нигер;;1,989912E+07;1,911373E+07;1,835886E+07;1,763578E+07;1,694648E+07;1,629199E+07;1,567219E+07;1,508513E+07;1,452763E+07;1,399553E+07;1,348544E+07;1,299601E+07;1,252673E+07;1,207599E+07;1,164231E+07;1,122452E+07;1,082143E+07;1,043266E+07;1,005896E+07;9701730;9361912;9039088;8732500;8442330;8168834;7911884;7671233;7445788;7233482;7031675;6838170;6652110;6472971;6299343;6129762;5963159;5798584;5635954;5476206;5320869;5171029;5026744;4887484;4753054;4623121;4497355;4375837;4258415;4144238;4032210;3921581;3811813;3703159;3596613;3493636;3395212;Niger;NER;Population, total;SP.POP.TOTL
Население, всего;Нигерия;;1,82202E+08;1,77476E+08;1,728165E+08;1,682404E+08;1,637707E+08;1,594247E+08;1,552072E+08;1,511157E+08;1,471525E+08;1,43318E+08;1,396113E+08;1,360333E+08;1,325815E+08;1,292463E+08;1,260149E+08;1,228767E+08;1,198262E+08;1,168607E+08;1,139751E+08;1,111646E+08;1,084248E+08;1,057531E+08;1,031451E+08;1,005925E+08;9,808544E+07;9,561734E+07;9,317975E+07;9,077362E+07;8,841292E+07;8,611804E+07;8,390157E+07;8,177522E+07;7,972931E+07;7,77298E+07;7,572957E+07;7,36981E+07;7,161922E+07;6,951223E+07;6,742543E+07;6,542698E+07;6,35656E+07;6,185702E+07;6,028545E+07;5,882932E+07;5,745374E+07;5,613184E+07;5,48592E+07;5,364055E+07;5,246859E+07;5,133638E+07;5,023857E+07;4,916982E+07;4,812846E+07;4,711786E+07;4,614415E+07;4,521162E+07;Nigeria;NGA;Population, total;SP.POP.TOTL
Население, всего;Нидерланды;;1,693652E+07;1,686501E+07;1,680443E+07;1,675496E+07;1,669307E+07;1,661539E+07;1,653039E+07;1,644559E+07;1,63817E+07;1,63461E+07;1,631987E+07;1,628178E+07;1,62253E+07;1,614893E+07;1,604618E+07;1,592551E+07;1,581209E+07;1,570721E+07;1,561065E+07;1,55305E+07;1,545901E+07;1,538284E+07;1,529037E+07;1,518417E+07;1,50698E+07;1,495151E+07;1,484891E+07;1,476009E+07;1,466504E+07;1,457228E+07;1,449163E+07;1,442421E+07;1,436707E+07;1,431269E+07;1,424721E+07;1,41498E+07;1,403827E+07;1,39417E+07;1,385619E+07;1,377404E+07;1,366634E+07;1,354506E+07;1,343932E+07;1,332859E+07;1,31945E+07;1,303853E+07;1,287798E+07;1,272972E+07;1,25982E+07;1,245625E+07;1,229473E+07;1,212712E+07;1,196597E+07;1,180569E+07;1,163871E+07;1,148663E+07;Netherlands;NLD;Population, total;SP.POP.TOTL
Население, всего;Никарагуа;;6082032;6013913;5945646;5877034;5807787;5737722;5666595;5594524;5522119;5450217;5379327;5309703;5240876;5171736;5100750;5026792;4949661;4869627;4786641;4700777;4612229;4520727;4426577;4331273;4236805;4144564;4055262;3968453;3882940;3796914;3709091;3619252;3527935;3435527;3342666;3249910;3157356;3065118;2973805;2884156;2796748;2711847;2629503;2549779;2472656;2398095;2326136;2256779;2189880;2125233;2062633;2002119;1943591;1886560;1830400;1774696;Nicaragua;NIC;Population, total;SP.POP.TOTL
Население, всего;Новая Зеландия;;4595700;4509700;4442100;4408100;4384000;4350700;4302600;4259800;4223800;4184600;4133900;4087500;4027200;3948500;3880500;3857700;3835100;3815000;3781300;3732000;3673400;3620000;3572200;3531700;3495100;3329800;3299200;3283400;3274400;3246300;3247100;3227100;3199300;3156100;3124900;3112900;3109000;3121200;3120200;3110500;3083100;3023700;2961300;2903900;2853000;2810700;2772800;2748100;2724100;2675900;2628400;2585400;2531800;2482000;2419700;2371800;New Zealand;NZL;Population, total;SP.POP.TOTL
Население, всего;Новая Каледония;;273000;268000;263000;259000;254000;250000;245000;242000;238000;235000;231000;228000;225000;221490;217324;213230;209214;205279;201418;197564;193816;189482;184496;179799;175362;170899;166898;163650;160500;157350;154450;151650;148700;145700;142650;140050;138500;137500;136000;134000;132500;131000;128500;125500;120000;112000;104000;99500;96500;93500;90500;88100;85700;83400;81200;79000;New Caledonia;NCL;Population, total;SP.POP.TOTL
Население, всего;Норвегия;;5195921;5137232;5079623;5018573;4953088;4889252;4828726;4768212;4709153;4660677;4623291;4591910;4564855;4538159;4513751;4490967;4461913;4431464;4405157;4381336;4359184;4336613;4311991;4286401;4261732;4241473;4226901;4209488;4186905;4167354;4152516;4140099;4128432;4114787;4099702;4085620;4072517;4058671;4043205;4026152;4007313;3985258;3960612;3933004;3903039;3875763;3847707;3816486;3784539;3753012;3723168;3694339;3666537;3638918;3609800;3581239;Norway;NOR;Population, total;SP.POP.TOTL
Население, всего;Нормандские острова;;163692;162917;162138;161336;160489;159583;158613;157587;156516;155415;154298;153170;152034;150905;149797;148725;147682;146669;145709;144832;144050;143388;142822;142258;141568;140669;139528;138186;136716;135227;133804;132451;131158;129983;128988;128213;127694;127394;127190;126906;126417;125680;124728;123611;122413;121196;119971;118726;117475;116226;114992;113778;112595;111463;110399;109419;Channel Islands;CHI;Population, total;SP.POP.TOTL
